test_path, alpha, beta, total_weighted_sum, total_computation_time, total_pred_time, total_opti_time, self.precision*100 
./sample_data/artificial/testlog_0806_1_100.csv, 0.5, 0.7, 5450, 50.49875235557556, 47.194299936294556, 3.304452419281006, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.5, 0.7, 6578, 60.097333669662476, 56.69655394554138, 3.4007797241210938, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.5, 0.7, 8278, 69.09416460990906, 65.58796858787537, 3.5061960220336914, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.5, 0.8, 2421, 21.988305807113647, 18.83403182029724, 3.1542739868164062, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.5, 0.8, 3568, 31.232901096343994, 28.07617449760437, 3.156726598739624, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.5, 0.8, 4646, 41.063366174697876, 37.85111355781555, 3.212252616882324, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.5, 0.8, 5462, 50.34651970863342, 47.0728600025177, 3.2736597061157227, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.5, 0.8, 6580, 59.89875054359436, 56.55223035812378, 3.346520185470581, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.5, 0.8, 8144, 69.02357053756714, 65.5123860836029, 3.5111844539642334, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.5, 0.9, 2362, 22.234841108322144, 19.13483214378357, 3.100008964538574, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.5, 0.9, 3556, 30.94820523262024, 27.770107984542847, 3.1780972480773926, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.5, 0.9, 4723, 40.57375407218933, 37.326292753219604, 3.2474613189697266, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.5, 0.9, 5452, 50.063437700271606, 46.782328367233276, 3.28110933303833, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.5, 0.9, 6519, 59.97215962409973, 56.61846446990967, 3.3536951541900635, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.5, 0.9, 8250, 69.52768635749817, 66.04250240325928, 3.4851839542388916, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.5, 1.0, 2368, 22.170289039611816, 19.058030605316162, 3.1122584342956543, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.5, 1.0, 3735, 31.255919456481934, 28.092223405838013, 3.163696050643921, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.5, 1.0, 4647, 41.13793063163757, 37.873149156570435, 3.2647814750671387, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.5, 1.0, 5400, 50.399251222610474, 47.05504107475281, 3.344210147857666, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.5, 1.0, 6623, 59.602723836898804, 56.18061804771423, 3.4221057891845703, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.5, 1.0, 8235, 69.3832745552063, 65.92918109893799, 3.4540934562683105, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.6, 0.0, 2088, 21.686198711395264, 18.636910676956177, 3.049288034439087, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.6, 0.0, 3184, 31.15892720222473, 27.986713647842407, 3.172213554382324, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.6, 0.0, 4186, 40.68262195587158, 37.47343969345093, 3.2091822624206543, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.6, 0.0, 4872, 50.14478540420532, 46.822726249694824, 3.322059154510498, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.6, 0.0, 6036, 59.82735729217529, 56.51166272163391, 3.315694570541382, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.6, 0.0, 7450, 69.08787298202515, 65.69683504104614, 3.391037940979004, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.6, 0.1, 2353, 21.948190927505493, 18.905352115631104, 3.0428388118743896, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.6, 0.1, 3629, 31.058273792266846, 27.884075164794922, 3.174198627471924, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.6, 0.1, 4865, 40.975769996643066, 37.76583456993103, 3.209935426712036, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.6, 0.1, 5678, 50.902344703674316, 47.516857385635376, 3.3854873180389404, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.6, 0.1, 6930, 59.681365728378296, 56.3118999004364, 3.3694658279418945, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.6, 0.1, 8673, 68.65320038795471, 65.21216011047363, 3.441040277481079, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.6, 0.2, 2428, 21.933037519454956, 18.82570195198059, 3.1073355674743652, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.6, 0.2, 3563, 31.10817241668701, 27.938713312149048, 3.169459104537964, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.6, 0.2, 4692, 41.0881142616272, 37.80638599395752, 3.2817282676696777, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.6, 0.2, 5443, 50.08086585998535, 46.81681203842163, 3.2640538215637207, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.6, 0.2, 6435, 60.206709146499634, 56.815237045288086, 3.391472101211548, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.6, 0.2, 8463, 70.08559012413025, 66.65136551856995, 3.4342246055603027, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.6, 0.3, 2421, 21.896570205688477, 18.829480409622192, 3.067089796066284, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.6, 0.3, 3534, 30.99273180961609, 27.831803560256958, 3.160928249359131, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.6, 0.3, 4517, 40.97923541069031, 37.71763062477112, 3.2616047859191895, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.6, 0.3, 5493, 50.451616287231445, 47.14955520629883, 3.302061080932617, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.6, 0.3, 6527, 60.65745973587036, 57.30404996871948, 3.353409767150879, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.6, 0.3, 8185, 68.90467238426208, 65.50755643844604, 3.39711594581604, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.6, 0.4, 2326, 21.75693130493164, 18.717562913894653, 3.0393683910369873, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.6, 0.4, 3501, 30.909575939178467, 27.834235429763794, 3.075340509414673, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.6, 0.4, 4667, 40.83197641372681, 37.59598112106323, 3.235995292663574, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.6, 0.4, 5482, 50.43338203430176, 47.1909384727478, 3.242443561553955, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.6, 0.4, 6534, 60.34984564781189, 56.98430299758911, 3.3655426502227783, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.6, 0.4, 8357, 69.24745798110962, 65.83199286460876, 3.4154651165008545, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.6, 0.5, 2468, 21.974215984344482, 18.962844848632812, 3.01137113571167, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.6, 0.5, 3590, 30.977606058120728, 27.8146915435791, 3.162914514541626, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.6, 0.5, 4732, 40.94891047477722, 37.678476095199585, 3.2704343795776367, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.6, 0.5, 5445, 49.786450147628784, 46.45746564865112, 3.328984498977661, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.6, 0.5, 6472, 59.9556930065155, 56.5196475982666, 3.4360454082489014, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.6, 0.5, 8164, 68.75189733505249, 65.33414363861084, 3.4177536964416504, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.6, 0.6, 2414, 21.833792448043823, 18.782130241394043, 3.0516622066497803, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.6, 0.6, 3582, 31.087531089782715, 27.887415409088135, 3.20011568069458, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.6, 0.6, 4608, 41.05598282814026, 37.825385093688965, 3.230597734451294, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.6, 0.6, 5453, 50.24046540260315, 46.90612983703613, 3.3343355655670166, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.6, 0.6, 6613, 60.07354974746704, 56.677494049072266, 3.3960556983947754, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.6, 0.6, 8288, 68.82796621322632, 65.44556045532227, 3.3824057579040527, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.6, 0.7, 2327, 22.13256311416626, 19.049424171447754, 3.083138942718506, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.6, 0.7, 3651, 31.110668659210205, 28.003397226333618, 3.107271432876587, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.6, 0.7, 4673, 40.81371092796326, 37.574434757232666, 3.239276170730591, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.6, 0.7, 5434, 50.3858962059021, 47.084839820861816, 3.301056385040283, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.6, 0.7, 6774, 59.762091875076294, 56.37957549095154, 3.382516384124756, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.6, 0.7, 8053, 68.75479173660278, 65.34295392036438, 3.4118378162384033, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.6, 0.8, 2365, 21.992259740829468, 18.920142650604248, 3.0721170902252197, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.6, 0.8, 3582, 30.963863372802734, 27.77358078956604, 3.1902825832366943, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.6, 0.8, 4617, 40.824270725250244, 37.51762557029724, 3.306645154953003, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.6, 0.8, 5445, 50.16241121292114, 46.828309774398804, 3.334101438522339, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.6, 0.8, 6591, 60.384846448898315, 57.012879848480225, 3.371966600418091, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.6, 0.8, 8377, 68.79926443099976, 65.31923341751099, 3.4800310134887695, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.6, 0.9, 2331, 21.869286060333252, 18.83438515663147, 3.0349009037017822, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.6, 0.9, 3517, 31.096287727355957, 27.95416784286499, 3.142119884490967, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.6, 0.9, 4554, 40.73731064796448, 37.496127128601074, 3.2411835193634033, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.6, 0.9, 5482, 50.70870566368103, 47.397042751312256, 3.3116629123687744, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.6, 0.9, 6461, 59.82866644859314, 56.49209403991699, 3.3365724086761475, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.6, 0.9, 8365, 69.3231782913208, 65.86272168159485, 3.460456609725952, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.6, 1.0, 2451, 22.129128217697144, 19.027055501937866, 3.1020727157592773, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.6, 1.0, 3516, 30.809051990509033, 27.609126329421997, 3.199925661087036, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.6, 1.0, 4565, 41.254321813583374, 38.020670652389526, 3.2336511611938477, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.6, 1.0, 5459, 50.10935735702515, 46.73510193824768, 3.374255418777466, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.6, 1.0, 6514, 60.11559224128723, 56.72571158409119, 3.389880657196045, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.6, 1.0, 8358, 68.82885813713074, 65.37622618675232, 3.452631950378418, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.7, 0.0, 2095, 21.777716159820557, 18.75710940361023, 3.020606756210327, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.7, 0.0, 3299, 31.28443479537964, 28.15834140777588, 3.1260933876037598, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.7, 0.0, 4329, 40.71782040596008, 37.46402192115784, 3.253798484802246, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.7, 0.0, 4905, 49.90934348106384, 46.63450813293457, 3.2748353481292725, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.7, 0.0, 6023, 60.50073432922363, 57.15170764923096, 3.349026679992676, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.7, 0.0, 7474, 69.51687955856323, 66.09946894645691, 3.4174106121063232, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.7, 0.1, 2463, 22.03056240081787, 18.86796474456787, 3.16259765625, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.7, 0.1, 3758, 30.92095446586609, 27.754059314727783, 3.1668951511383057, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.7, 0.1, 4770, 40.602824687957764, 37.39473867416382, 3.2080860137939453, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.7, 0.1, 5763, 50.44242525100708, 47.13222074508667, 3.31020450592041, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.7, 0.1, 6926, 59.7760705947876, 56.38143849372864, 3.39463210105896, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.7, 0.1, 8474, 69.09837460517883, 65.63414573669434, 3.464228868484497, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.7, 0.2, 2351, 21.71763014793396, 18.66317868232727, 3.0544514656066895, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.7, 0.2, 3438, 31.1636004447937, 28.000842571258545, 3.1627578735351562, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.7, 0.2, 4705, 40.3059356212616, 37.05277371406555, 3.253161907196045, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.7, 0.2, 5500, 50.420369386672974, 47.17251920700073, 3.247850179672241, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.7, 0.2, 6512, 59.849817752838135, 56.512319803237915, 3.3374979496002197, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.7, 0.2, 8213, 69.09156584739685, 65.64056777954102, 3.450998067855835, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.7, 0.3, 2331, 22.137659788131714, 19.05524969100952, 3.0824100971221924, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.7, 0.3, 3514, 31.034887075424194, 27.860008239746094, 3.1748788356781006, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.7, 0.3, 4622, 41.231144189834595, 38.0076847076416, 3.223459482192993, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.7, 0.3, 5488, 50.2026903629303, 46.883118867874146, 3.3195714950561523, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.7, 0.3, 6617, 60.03708028793335, 56.64269709587097, 3.394383192062378, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.7, 0.3, 8170, 69.37252473831177, 65.9121663570404, 3.4603583812713623, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.7, 0.4, 2204, 21.90320324897766, 18.77557063102722, 3.1276326179504395, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.7, 0.4, 3508, 31.05936622619629, 27.941709518432617, 3.117656707763672, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.7, 0.4, 4707, 41.01891756057739, 37.826958656311035, 3.1919589042663574, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.7, 0.4, 5500, 50.577160358428955, 47.245574951171875, 3.33158540725708, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.7, 0.4, 6517, 59.943143367767334, 56.553425312042236, 3.3897180557250977, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.7, 0.4, 8285, 69.7136902809143, 66.20909929275513, 3.5045909881591797, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.7, 0.5, 2258, 21.703304529190063, 18.669037342071533, 3.0342671871185303, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.7, 0.5, 3505, 30.98882269859314, 27.824867248535156, 3.1639554500579834, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.7, 0.5, 4716, 40.38607311248779, 37.13921499252319, 3.2468581199645996, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.7, 0.5, 5503, 50.33596730232239, 47.085652589797974, 3.250314712524414, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.7, 0.5, 6609, 59.883785009384155, 56.50449275970459, 3.3792922496795654, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.7, 0.5, 8289, 69.1569390296936, 65.67511439323425, 3.4818246364593506, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.7, 0.6, 2278, 22.021415948867798, 18.949821949005127, 3.071593999862671, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.7, 0.6, 3560, 30.931313037872314, 27.775629997253418, 3.1556830406188965, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.7, 0.6, 4569, 40.57035183906555, 37.327192068099976, 3.243159770965576, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.7, 0.6, 5426, 50.741111040115356, 47.412386894226074, 3.3287241458892822, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.7, 0.6, 6441, 60.04391574859619, 56.657362937927246, 3.3865528106689453, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.7, 0.6, 8261, 68.86387324333191, 65.37736558914185, 3.4865076541900635, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.7, 0.7, 2480, 22.03126072883606, 18.998430013656616, 3.0328307151794434, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.7, 0.7, 3594, 31.282442569732666, 28.10257363319397, 3.1798689365386963, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.7, 0.7, 4658, 40.774641275405884, 37.54095220565796, 3.233689069747925, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.7, 0.7, 5309, 49.7658634185791, 46.45582342147827, 3.31003999710083, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.7, 0.7, 6723, 59.89880585670471, 56.53437900543213, 3.364426851272583, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.7, 0.7, 8200, 69.17326092720032, 65.71269059181213, 3.4605703353881836, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.7, 0.8, 2365, 22.132946252822876, 19.09402370452881, 3.0389225482940674, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.7, 0.8, 3666, 31.142168760299683, 28.009929418563843, 3.13223934173584, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.7, 0.8, 4627, 40.78853940963745, 37.529011249542236, 3.259528160095215, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.7, 0.8, 5523, 50.323230266571045, 47.02708315849304, 3.296147108078003, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.7, 0.8, 6699, 59.82370638847351, 56.445252418518066, 3.3784539699554443, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.7, 0.8, 8173, 68.82437539100647, 65.35572052001953, 3.4686548709869385, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.7, 0.9, 2351, 21.895974159240723, 18.796993255615234, 3.0989809036254883, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.7, 0.9, 3480, 31.329137802124023, 28.172080278396606, 3.157057523727417, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.7, 0.9, 4675, 40.864643573760986, 37.64988303184509, 3.2147605419158936, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.7, 0.9, 5477, 50.31505370140076, 47.024498462677, 3.290555238723755, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.7, 0.9, 6516, 60.268733739852905, 56.93142533302307, 3.337308406829834, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.7, 0.9, 8249, 69.34133911132812, 65.8360857963562, 3.505253314971924, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.7, 1.0, 2340, 21.813228368759155, 18.70779848098755, 3.1054298877716064, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.7, 1.0, 3606, 31.241644144058228, 28.07192850112915, 3.169715642929077, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.7, 1.0, 4805, 41.04403877258301, 37.755735635757446, 3.2883031368255615, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.7, 1.0, 5441, 50.00022006034851, 46.68298554420471, 3.317234516143799, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.7, 1.0, 6384, 60.343124866485596, 56.91738295555115, 3.4257419109344482, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.7, 1.0, 8361, 69.49842524528503, 66.00423336029053, 3.494191884994507, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.8, 0.0, 2112, 21.954588174819946, 18.93893265724182, 3.015655517578125, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.8, 0.0, 3255, 31.104421615600586, 27.956042289733887, 3.148379325866699, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.8, 0.0, 4386, 40.45247983932495, 37.299729108810425, 3.1527507305145264, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.8, 0.0, 4877, 50.52004384994507, 47.198715925216675, 3.3213279247283936, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.8, 0.0, 6101, 59.888543128967285, 56.58365607261658, 3.304887056350708, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.8, 0.0, 7495, 69.04890418052673, 65.62983536720276, 3.4190688133239746, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.8, 0.1, 2441, 21.971040725708008, 18.906083583831787, 3.0649571418762207, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.8, 0.1, 3674, 31.289965629577637, 28.062942266464233, 3.2270233631134033, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.8, 0.1, 4861, 40.39077877998352, 37.13601613044739, 3.254762649536133, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.8, 0.1, 5490, 50.73150086402893, 47.45014190673828, 3.2813589572906494, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.8, 0.1, 6967, 60.95888066291809, 57.579317808151245, 3.3795628547668457, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.8, 0.1, 8602, 68.63408899307251, 65.10655689239502, 3.5275321006774902, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.8, 0.2, 2341, 21.807021617889404, 18.725698709487915, 3.0813229084014893, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.8, 0.2, 3540, 31.178526401519775, 28.0186505317688, 3.1598758697509766, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.8, 0.2, 4671, 40.94571876525879, 37.640384912490845, 3.3053338527679443, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.8, 0.2, 5358, 50.30429768562317, 46.97052240371704, 3.333775281906128, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.8, 0.2, 6753, 60.83602333068848, 57.44247794151306, 3.393545389175415, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.8, 0.2, 8191, 69.16664552688599, 65.67211508750916, 3.494530439376831, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.8, 0.3, 2400, 22.049824953079224, 18.94656014442444, 3.103264808654785, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.8, 0.3, 3448, 30.91694140434265, 27.803040266036987, 3.113901138305664, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.8, 0.3, 4629, 40.940144777297974, 37.72576665878296, 3.2143781185150146, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.8, 0.3, 5472, 50.64429306983948, 47.291892528533936, 3.352400541305542, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.8, 0.3, 6506, 60.4678590297699, 57.131463289260864, 3.336395740509033, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.8, 0.3, 8265, 69.07978868484497, 65.72762417793274, 3.3521645069122314, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.8, 0.4, 2408, 21.950369358062744, 18.881678819656372, 3.068690538406372, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.8, 0.4, 3627, 31.243497371673584, 28.090492248535156, 3.1530051231384277, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.8, 0.4, 4555, 40.5504105091095, 37.333014249801636, 3.2173962593078613, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.8, 0.4, 5358, 49.437145948410034, 46.12657141685486, 3.310574531555176, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.8, 0.4, 6554, 59.992674350738525, 56.59365916252136, 3.399015188217163, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.8, 0.4, 8236, 68.90672588348389, 65.50123882293701, 3.405487060546875, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.8, 0.5, 2382, 22.218831539154053, 19.132972478866577, 3.0858590602874756, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.8, 0.5, 3563, 31.105212688446045, 27.903502464294434, 3.2017102241516113, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.8, 0.5, 4577, 40.655235052108765, 37.41796565055847, 3.237269401550293, 0.0% 
./sample_data/artificial/testlog_0806_1_100.csv, 0.8, 0.5, 5460, 50.20052623748779, 46.8824737071991, 3.3180525302886963, 0.0% 
./sample_data/artificial/testlog_0806_1_120.csv, 0.8, 0.5, 6701, 60.14956855773926, 56.71888256072998, 3.4306859970092773, 0.0% 
./sample_data/artificial/testlog_0806_1_140.csv, 0.8, 0.5, 8494, 70.07886672019958, 66.5475013256073, 3.531365394592285, 0.0% 
./sample_data/artificial/testlog_0806_1_40.csv, 0.8, 0.6, 2393, 21.998871564865112, 18.929874658584595, 3.0689969062805176, 0.0% 
./sample_data/artificial/testlog_0806_1_60.csv, 0.8, 0.6, 3628, 31.064321994781494, 27.909448862075806, 3.1548731327056885, 0.0% 
./sample_data/artificial/testlog_0806_1_80.csv, 0.8, 0.6, 4626, 40.99401807785034, 37.7343807220459, 3.2596373558044434, 0.0% 
